id,address,price,area_sqm,rooms,is_new_building,has_balcony,no_commission,has_terrace,is_furnished,is_social_housing,district
682f1bd70cae93edc1ced4c3,"Dresdnerstraße 90, 1200 Wien",1192.0,24.0,1.0,1,1,1,1,1,0,1200
68304de1a2930673560f478d,"Dresdnerstraße 90, 1200 Wien",1265.0,50.0,1.0,1,1,1,1,0,0,1200
688c7cf18935795e189d8e40,"Donau-City Straße 8A, 1220 Wien",0.0,,,1,0,1,1,0,0,1220
67179d9454c7695eda6fa9be,1220 Wien,469000.0,36.48,1.0,1,1,0,1,0,0,1220
65c2375faa0fa6ba6badd9e9,"Zahnradbahnstraße 13a, 1190 Wien",0.0,,,1,1,1,1,0,0,1190
684a932f7c7855c453441b8a,"Dresdner Straße, 1200 Wien",0.0,,,1,1,1,1,0,0,1200
688c7e7a8935795e189d90e4,1170 Wien,0.0,,,1,1,1,1,0,0,1170
6718f57e0bbf45b80801da8b,"Pfalzgasse 29, 1220 Wien",1549.0,67.23,3.0,1,1,1,1,0,0,1220
6221daade5cacea45c023057,1170 Wien,0.0,,,1,0,0,1,0,0,1170
68aeb6ac6c126a2e4fed0f15,1220 Wien,1840.0,,2.0,0,1,1,0,0,0,1220
606da96a47f998002247385b,"Alois-Mock-Gasse  12, 1190 Wien",629.0,17.5,1.0,0,0,1,0,1,0,1190
6602c4f4a5de1b667bd8a0e0,"Schnirchgasse 13, 1030 Wien",1709.0,46.38,1.0,0,1,1,1,1,0,1030
6814ee839d15f9cf239b72ac,"1090 Wien,Alsergrund",3374.18,116.48,3.0,0,1,1,1,0,0,1090
6889c51312407cc258be3329,1170 Wien,1999.69,74.84,3.0,0,1,1,1,0,0,1170
68b76224e4d23fe23bb63a1b,"Siebeneichengasse 13, 1150 Wien",950.0,62.0,2.0,0,0,1,0,1,0,1150
68aeda7b6c126a2e4fed36c1,1070 Wien,2531.0,86.94,3.0,0,0,1,1,0,0,1070
6847e89d7c7855c4533f5e18,"Seidlgasse, 1030 Wien",1979.62,82.15,2.0,0,0,1,0,0,0,1030
689c96c06d457a33d213db22,"Franz Glaser Gasse 30, 1170 Wien",3830.0,126.0,5.0,0,0,1,1,0,0,1170
68873ae10f4819641712193d,1190 Wien,4187.7,172.0,5.0,0,0,1,0,0,0,1190
5bd86103b9b35b3970424301,"Fritz-Hahn-Gasse  1, 1100 Wien",729.0,19.0,1.0,0,0,1,0,1,0,1100
65f31551f63218f03d6e290d,1010 Wien,5249.99,174.0,3.0,0,0,1,1,0,0,1010
6849b1bb5e9cbac7280b47f8,"Gumpendorfer Straße, 1060 Wien",4412.66,252.13,4.0,0,0,1,1,0,0,1060
68a1f7920feb39454630c4fa,1220 Wien,1060.0,46.0,2.0,0,0,1,0,0,0,1220
68a7449b55c9a98f8634dcd9,"Mariahilfer Straße, 1060 Wien",3975.77,191.58,5.0,0,0,1,1,0,0,1060
688b6516d4e7f6801cb6c75c,"Erdbergstraße 120A, 1030 Wien,Landstraße",2190.0,119.19,4.0,0,0,1,1,0,0,1030
68b4e7752344e7c62c9dc43a,1190 Wien,1750.0,71.18,3.0,0,1,1,0,0,0,1190
68498fdd312e99800527bfab,"Schleiergasse, 1100 Wien",960.0,49.11,2.0,0,1,1,1,0,0,1100
686e79f4eab1d11297b6ae9e,"1170 Wien, Hernals / Wien 17., Hernals",2519.0,144.04,4.5,0,0,1,1,0,0,1170
68c0630000f52593ebd87973,1040 Wien,4385.58,198.25,4.0,0,1,1,1,0,0,1040
6895294d874cc30bb2764adf,1010 Wien,4453.48,162.42,4.0,0,0,1,0,0,0,1010
689e365b97a278b8ffa5c3d9,1030 Wien,3554.0,191.35,5.0,0,0,1,0,0,0,1030
689cb5b96d457a33d213f3d9,1180 Wien,1480.0,75.27,2.0,0,0,1,0,0,0,1180
6862a8fcc0a76fddd30d0bff,"Salmannsdorfer Straße, 1190 Wien",6381.56,183.0,4.5,0,1,1,0,0,0,1190
681c9f612105a9bab487eb05,"Fleischmarkt 18, 1010 Wien",3990.44,155.78,4.0,0,0,1,1,0,0,1010
684a93ec5e9cbac7280d24f1,1170 Wien,1401.11,61.71,2.0,0,1,1,1,0,0,1170
68b826044b424db17dfebf44,1160 Wien,1099.0,43.3,2.0,0,1,1,0,0,0,1160
688706340f4819641711e109,1120 Wien,1099.0,45.0,2.0,0,0,1,0,0,0,1120
684a93ec7c7855c45344241e,1170 Wien,1829.81,79.55,3.0,0,1,1,1,0,0,1170
68aef26e847d3669e637e563,"Kienmayergasse 62, 1140 Wien",2490.0,148.13,,0,0,1,1,0,0,1140
68754493afb2e5b4116db1d3,1210 Wien,1171.38,58.51,2.0,0,0,1,0,0,0,1210
68b2a4b41e468dff882bea3a,"Engerthstraße, 1020 Wien",1690.0,82.62,3.0,0,0,1,0,0,0,1020
6890dbb38c9226a4243722e2,1100 Wien,1579.0,69.65,3.0,0,1,1,1,0,0,1100
685d468ec0a76fddd3043e31,"Naglergasse 12, 1010 Wien",3650.0,150.0,3.0,0,0,1,0,1,0,1010
689e0dfc91dd4c92055f6bba,1220 Wien,1180.86,80.0,2.0,0,0,1,0,0,0,1220
68761514d04d6bc8fd37e308,"Dresdner Straße, 1200 Wien",2949.45,88.8,3.0,0,1,0,1,0,0,1200
6808d5c9e49c93f4fe2a8809,"Krichbaumgasse 38, 1120 Wien",1444.84,57.4,2.0,0,1,1,0,0,0,1120
66e1c14a48b9b9128c29ded7,"Fasangasse, 1030 Wien",2290.01,148.79,4.0,0,1,1,0,0,0,1030
6874dc0001255fa7e5585996,"Dresdner Straße, 1200 Wien",1951.2,53.3,2.0,0,1,0,1,1,0,1200
688ff0cbd3b83e04dcd4c0c5,"Hutweidengasse 60a, 1190 Wien",3725.0,170.25,5.0,0,1,1,0,0,0,1190
619f64c4c2748b001fa2dc1b,1070 Wien,2063.0,30.0,1.0,0,0,1,0,1,0,1070
686cfdb2b378eed55d45cec8,1220 Wien,1299.0,59.1,1.5,0,0,1,1,0,0,1220
689f156e9480435bb20dec81,1220 Wien,960.0,46.0,2.0,0,0,1,0,0,0,1220
68b19c506224d230a3922bf4,1090 Wien,1657.95,103.0,3.0,0,0,1,0,0,0,1090
6879a5a8d04d6bc8fd3db7af,"Wipplinger Straße, 1010 Wien,Innere Stadt",3998.73,187.67,5.0,0,0,1,0,0,0,1010
687618671b7dd9e5fe6b7e3c,"Dresdner Straße, 1200 Wien",2417.6,67.0,3.0,0,1,0,1,0,0,1200
689f4aba14b48b707551d077,1220 Wien,960.0,45.94,1.5,0,0,1,0,0,0,1220
689e5ee291dd4c92055fa0a7,1060 Wien,3980.41,199.92,5.5,0,1,1,0,0,0,1060
68b56b482247047431e0fad1,"Mailergasse, 1110 Wien",1031.2,62.1,2.0,0,0,1,1,0,0,1110
6710f452a75b7488888a9f74,1120 Wien,931.22,40.7,1.0,0,1,1,0,0,0,1120
6887443f0f4819641712250b,1140 Wien,1799.22,73.69,3.0,0,1,1,1,0,0,1140
6896ea67d01439a8e911a5a9,"Kaasgrabengasse, 1190 Wien",2670.0,99.01,4.0,0,1,1,0,0,0,1190
6874f3a801255fa7e55886e5,1020 Wien,3159.4,133.6,4.0,0,0,1,1,0,0,1020
68bb2732bb74aca4fe59d458,1190 Wien,1788.0,78.0,3.0,0,0,1,1,0,0,1190
67ee5bd1508a85d9adc78f29,1220 Wien,1250.0,46.3,2.0,0,0,1,0,0,0,1220
68b1ce322344e7c62c99b05c,1210 Wien,810.0,46.14,2.0,0,1,1,0,0,0,1210
689ee1abdb061e631eeb79cb,1220 Wien,1139.99,46.05,1.5,0,0,1,0,0,0,1220
685051b65dc63c3419e53137,"Dresdner Straße, 1200 Wien",1205.4,32.3,1.0,0,1,0,1,1,0,1200
68122b836e13f4cad41c925e,1140 Wien,2520.0,57.0,2.0,0,0,1,0,1,0,1140
68a1cebc0feb39454630b50e,1020 Wien,2094.45,79.26,3.0,0,1,1,0,0,0,1020
68bedd8fa16ae1273d410d9b,1190 Wien,1198.64,71.48,2.0,0,0,1,1,0,0,1190
68761862d04d6bc8fd37eaf0,"Dresdner Straße, 1200 Wien",2417.6,67.1,3.0,0,1,0,1,0,0,1200
67daca7feb25a538ab7602ec,"Sonnleithnergasse, 1100 Wien",1310.59,74.7,3.0,0,0,1,0,0,0,1100
686cfdb2eab1d11297b3f837,1220 Wien,1299.0,56.74,2.0,0,0,1,1,0,0,1220
66defb4bceb5988a884bfedc,1120 Wien,1523.08,56.98,2.0,0,1,1,1,0,0,1120
686d5fdeeab1d11297b47921,"Schwarzspanierstraße, 1090 Wien",1390.7,72.41,2.0,0,0,1,0,0,0,1090
682830d04adda8e1439f0ae2,1200 Wien,1668.0,65.0,1.0,0,0,1,0,1,0,1200
68ac6aaac02872b5f2404329,"Währingerstraße 46, 1090 Wien",1450.0,85.0,2.0,0,0,1,0,0,0,1090
68c125a0bdb5e0244566212b,"Gerhard-Bronner-Straße 1, 1100 Wien",1365.0,60.0,2.0,0,0,1,0,1,0,1100
6874dfa801255fa7e5585e64,"Dresdner Straße, 1200 Wien",1221.9,32.2,1.0,0,1,0,1,1,0,1200
686c0df297c7b385af169c9c,"Laaer-Berg-Straße 110, 1100 Wien",849.78,46.09,1.0,0,1,1,0,0,0,1100
680225bd9f5f64b9788cb747,1190 Wien,2669.99,99.01,4.0,0,1,1,0,0,0,1190
689f156e9480435bb20dec84,1220 Wien,960.0,46.0,2.0,0,0,1,0,0,0,1220
6836f73de8391fbdb83786fa,1170 Wien,1889.8,82.43,3.0,0,1,1,1,0,0,1170
67210a2b87a742d0196823e6,1120 Wien,1060.75,45.92,1.0,0,1,1,0,0,0,1120
682e4f12a2930673560a8c28,"Lainzer Straße, 1130 Wien",1248.99,52.36,2.0,0,1,1,0,0,0,1130
676abd6ebbc4368fb3fa2a88,1220 Wien,1999.0,95.05,4.0,0,0,1,1,0,0,1220
686cfdb2eab1d11297b3f83a,1100 Wien,960.0,39.42,1.0,0,1,1,1,0,0,1100
68ac4fd855c9a98f863d0ecd,"Ungargasse 21-23, 1030 Wien",2990.0,116.71,4.0,0,0,1,1,0,0,1030
6703e7ab4e5f6ddda6558838,"Dresdner Strasse  107, 1200 Wien",826.0,18.5,1.0,0,0,1,1,1,0,1200
68adc1906e2907e512c3349f,"Brunnengasse 38, 1160 Wien",956.85,54.0,2.0,0,0,1,0,0,0,1160
65993f37ae65ef9b5fd4beea,1010 Wien,28820.0,500.0,14.0,0,0,1,1,0,0,1010
68b6ddbe9c78fe2e5f0b0f5e,1230 Wien,1993.41,73.83,3.0,0,0,1,1,0,0,1230
68b9bb0ea16ae1273d389484,"Fritz-Kandl-Gasse, 1210 Wien",1547.45,98.89,3.0,0,0,1,1,0,0,1210
68b56b48354157c29e986282,"Rennweg, 1030 Wien",1099.8,53.42,2.0,0,1,1,0,0,0,1030
682c764b48fba390b8f6da2f,1170 Wien,2064.4,77.69,3.0,0,1,1,1,0,0,1170
682c75de3f60189e2e20612c,1170 Wien,1404.32,56.74,2.0,0,0,1,1,0,0,1170
68761861d04d6bc8fd37eae4,"Dresdner Straße, 1200 Wien",2954.95,88.8,3.0,0,1,0,1,0,0,1200
687b99561e1c6519276cb62c,1050 Wien,1698.97,58.03,2.0,0,1,1,1,0,0,1050
6875031501255fa7e558ac76,"Dresdner Straße, 1200 Wien",1221.9,32.1,1.0,0,1,0,1,1,0,1200
680a5bc30526b5ec580140cd,1070 Wien,2795.0,81.86,3.0,0,1,1,1,0,0,1070
68761865d04d6bc8fd37eb16,"Dresdner Straße, 1200 Wien",2954.95,88.8,3.0,0,1,0,1,0,0,1200
679c9b842c7cbf59e0dd242c,1030 Wien,3819.86,197.0,5.0,0,1,1,0,0,0,1030
68b80053a16ae1273d3591bc,"Lorenz-Mandl-Gasse, 1160 Wien",1099.0,43.32,2.0,0,1,1,0,0,0,1160
6864d4d1f2f1b4fab57700f9,1190 Wien,2669.98,99.08,4.0,0,1,1,0,0,0,1190
689c76802405d4aaae9a92a1,1180 Wien,1495.0,58.0,2.0,0,1,1,1,0,0,1180
685051b75e9cbac728166d41,"Dresdner Straße, 1200 Wien",1411.1,36.3,2.0,0,1,0,1,1,0,1200
6863cea3c1b43036df5c8125,1220 Wien,1188.0,31.0,1.0,0,0,1,0,1,0,1220
683d7fdbe8391fbdb844b9b5,1010 Wien,1861.38,49.0,,0,0,1,0,0,0,1010
687618671b7dd9e5fe6b7e2c,"Dresdner Straße, 1200 Wien",3527.5,105.0,4.0,0,1,0,1,0,0,1200
66dc8214a390e36a05d2fcee,1120 Wien,1496.48,52.73,2.0,0,0,1,1,0,0,1120
68aeafeceac06699f110e914,"Pantzergasse, 1190 Wien",1150.0,56.05,2.0,0,0,1,0,0,0,1190
68308992a29306735610bb1b,"Sankt Veit-Gasse, 1130 Wien",1899.0,75.6,3.0,0,0,1,1,0,0,1130
676875d3884905d048bc00b3,1220 Wien,1999.0,92.18,3.0,0,0,1,1,0,0,1220
68b5e135bcb9e66ece2efbd6,1190 Wien,1276.0,71.0,2.0,0,0,1,0,0,0,1190
6875177d01255fa7e558cc5b,"Lainzer Straße, 1130 Wien",1785.0,61.17,2.0,0,0,1,1,1,0,1130
68761868d04d6bc8fd37eb49,"Dresdner Straße, 1200 Wien",1810.4,48.8,2.0,0,1,0,1,1,0,1200
68761864d04d6bc8fd37eb0d,"Dresdner Straße, 1200 Wien",2446.75,69.1,3.0,0,1,0,1,0,0,1200
689e88b591dd4c92055fd080,1220 Wien,960.0,45.0,2.0,0,0,1,0,0,0,1220
68761866d04d6bc8fd37eb21,"Dresdner Straße, 1200 Wien",2960.45,88.8,3.0,0,1,0,1,0,0,1200
68a82fc5c02872b5f239deb2,"Floridsdorfer Hauptstraße 7-9, 1210 Wien",1115.01,54.39,3.0,0,1,1,1,0,0,1210
6842e38fbaf3ea3aa02242f4,1020 Wien,2773.49,131.86,2.0,0,0,1,0,0,0,1020
687618661b7dd9e5fe6b7e1d,"Dresdner Straße, 1200 Wien",2428.6,67.1,3.0,0,1,0,1,0,0,1200
68873ae40f48196417121978,1180 Wien,2900.0,110.0,3.5,0,0,1,1,0,0,1180
68920af4fb730b0ca2396a1f,1010 Wien,3083.27,150.0,4.5,0,0,1,0,0,0,1010
68af0bb004b915770ef41032,1100 Wien,1250.0,64.3,1.0,0,1,1,1,0,0,1100
68761861d04d6bc8fd37eade,"Dresdner Straße, 1200 Wien",2949.45,88.8,3.0,0,1,0,1,0,0,1200
6849b1bb5e9cbac7280b47fb,1100 Wien,1497.68,93.3,2.0,0,0,1,0,0,0,1100
66aa1bdb68c22ad2958610c8,"Vorgartenstraße 204, 1020 Wien",820.0,25.55,1.0,0,1,1,1,0,0,1020
687f6b8d61411c022b519ff4,"Mariahilfer Straße, 1060 Wien",1949.0,104.7,3.0,0,0,1,1,0,0,1060
689e88b497a278b8ffa60962,1220 Wien,1660.0,45.0,2.0,0,0,1,1,0,0,1220
68b1bba97b2c31454483573f,1070 Wien,2232.67,114.0,4.0,0,1,1,1,0,0,1070
6836f73e6b68859c70b0d09e,1170 Wien,1401.11,61.71,2.0,0,1,1,1,0,0,1170
68a80336c02872b5f2399aac,1070 Wien,1798.0,64.0,3.0,0,1,1,0,0,0,1070
68ac29b955c9a98f863cc3f7,1100 Wien,3018.99,129.97,4.0,0,0,1,1,0,0,1100
685051b75dc63c3419e5313e,"Dresdner Straße, 1200 Wien",2435.75,69.1,3.0,0,1,0,1,0,0,1200
68b44dbd2344e7c62c9d7b6a,1200 Wien,594.0,30.5,1.0,0,0,1,0,0,0,1200
688c6fcce108d980485120a1,"Wehlistraße 291, 1020 Wien",2299.0,96.32,4.0,0,1,1,0,0,0,1020
6890dbb3da48fb7f40c946b1,1100 Wien,1299.0,53.47,2.0,0,1,1,0,0,0,1100
685051b65e9cbac728166d3b,"Dresdner Straße, 1200 Wien",1273.6,33.9,1.0,0,1,0,1,1,0,1200
68ab246d55c9a98f863af198,"Konstanziagasse, 1220 Wien",1950.44,98.98,4.0,0,0,1,1,0,0,1220
66aa1c2768c22ad2958610fb,"Vorgartenstraße 204, 1020 Wien",1100.0,54.1,2.0,0,1,1,1,0,0,1020
687618641b7dd9e5fe6b7e09,"Dresdner Straße, 1200 Wien",2960.45,88.8,3.0,0,1,0,1,0,0,1200
6890d86eda48fb7f40c94427,1100 Wien,2560.0,108.74,4.0,0,0,1,1,0,0,1100
68a2bc750feb3945463264c1,1220 Wien,2189.99,60.0,3.0,0,0,1,1,0,0,1220
68b56f09354157c29e98669a,1190 Wien,8126.37,180.0,4.0,0,0,1,1,0,0,1190
6884ad52e86554f5dd2938e3,1010 Wien,5490.0,179.19,2.0,0,0,1,1,0,0,1010
672cad1088584ca1b0c695be,"Ortliebgasse 29, 1170 Wien",2519.27,144.04,4.5,0,0,1,1,0,0,1170
68908a428c9226a42436b3fb,1190 Wien,3725.0,170.25,5.0,0,1,1,0,0,0,1190
66b1f0729ed24e13fe654317,"Pfalzgasse 29, 1220 Wien",1148.99,59.8,2.0,0,1,1,0,0,0,1220
6879a5a6d04d6bc8fd3db78c,"Apollogasse, 1070 Wien",1899.0,61.54,2.0,0,0,1,1,0,0,1070
689ee176db061e631eeb799e,1220 Wien,1040.01,48.11,1.5,0,0,1,0,0,0,1220
68af38bd400b83781e94c324,1210 Wien,953.57,48.54,2.0,0,0,1,1,0,0,1210
68761862d04d6bc8fd37eaf3,"Dresdner Straße, 1200 Wien",2430.25,69.1,3.0,0,1,0,1,0,0,1200
689f156e9480435bb20dec8a,1220 Wien,1010.0,45.0,2.0,0,0,1,0,0,0,1220
68b04b5f6f9c146f533b8b9d,1030 Wien,2990.0,116.71,4.0,0,0,1,1,0,0,1030
68af27a504b915770ef4396d,"Nußdorfer Straße, 1090 Wien",1299.9,60.49,2.0,0,0,1,0,0,0,1090
687618621b7dd9e5fe6b7df1,"Dresdner Straße, 1200 Wien",2949.45,88.4,3.0,0,1,0,1,0,0,1200
64d62ecdf3db0bd6a5455924,"Laaer-Berg-Straße 47A, 1100 Wien",1010.0,31.0,1.0,0,1,1,0,1,0,1100
68b1eca4b34fbb69dae7a38c,1180 Wien,1431.0,70.0,2.0,0,0,1,1,0,0,1180
687618641b7dd9e5fe6b7e06,"Dresdner Straße, 1200 Wien",2434.1,67.1,3.0,0,1,0,1,0,0,1200
6890dbb3da48fb7f40c946b4,1100 Wien,2229.0,93.68,3.0,0,1,1,0,0,0,1100
68304723a2930673560f378c,"Wagramer Straße 50, 1220 Wien",3008.0,101.0,3.0,0,1,1,1,0,0,1220
68665eeee187edee49bd8606,1050 Wien,1698.97,58.01,2.0,0,1,1,1,0,0,1050
689e88b491dd4c92055fd060,1220 Wien,1749.99,49.0,2.0,0,0,1,1,0,0,1220
685051b75e9cbac728166d47,"Dresdner Straße, 1200 Wien",1810.4,49.2,2.0,0,1,0,1,1,0,1200
686d00d2eab1d11297b3fd4a,1220 Wien,1399.0,62.22,2.0,0,0,1,1,0,0,1220
682dc307a29306735609e0f3,"Wagramer Straße, 1220 Wien",9900.0,159.84,4.0,0,1,1,0,0,0,1220
6875031601255fa7e558ac7c,"Dresdner Straße, 1200 Wien",3516.5,105.0,4.0,0,1,0,1,0,0,1200
67e1db4b3ddde7dc8d670a6f,"Sieveringer Straße 261-265, 1190 Wien",1851.22,88.9,3.0,0,0,1,1,0,0,1190
68761863d04d6bc8fd37eaf9,"Dresdner Straße, 1200 Wien",2982.45,88.8,3.0,0,1,0,1,0,0,1200
68b15d5aa573aa25fc56a4d8,"Lerchengasse 36, 1080 Wien",2233.13,72.33,,0,0,1,1,0,0,1080
6610265ab167af9791d3f86d,"Favoritenstraße  224, 1100 Wien",900.0,27.0,1.0,0,0,1,0,1,0,1100
688234df9638adc3e46a8cda,1140 Wien,1799.0,77.04,3.0,0,0,1,1,0,0,1140
68761864d04d6bc8fd37eb09,"Dresdner Straße, 1200 Wien",2446.75,69.1,3.0,0,1,0,1,0,0,1200
68ac92e4c02872b5f240691c,"Hahngasse, 1090 Wien",3198.07,116.48,3.0,0,0,1,1,0,0,1090
6882350a9638adc3e46a8f0e,1010 Wien,1708.52,54.46,2.0,0,0,1,0,0,0,1010
688c81528935795e189d9501,1100 Wien,2270.0,101.48,4.0,0,1,1,1,0,0,1100
683fec87e080b3cba0fa3323,1220 Wien,1490.0,70.0,2.0,0,0,1,1,0,0,1220
689dc41191dd4c92055ba854,"Atzlergasse, 1230 Wien",1378.83,74.18,3.0,0,1,1,0,0,0,1230
681da35e2105a9bab48a164d,1030 Wien,3190.0,180.0,5.0,0,1,1,0,1,0,1030
687618631b7dd9e5fe6b7e00,"Dresdner Straße, 1200 Wien",2434.1,67.1,3.0,0,1,0,1,0,0,1200
68a47c5558b7292ce9c87f73,"Sankt Veit-Gasse, 1130 Wien",1739.01,78.86,3.0,0,1,1,1,0,0,1130
689e88b491dd4c92055fd069,1220 Wien,2430.0,70.0,3.0,0,0,1,1,0,0,1220
6896ea67d01439a8e911a5af,"Hutweidengasse, 1190 Wien",3725.0,170.25,5.0,0,1,1,0,0,0,1190
687618651b7dd9e5fe6b7e10,"Dresdner Straße, 1200 Wien",2441.25,69.1,3.0,0,1,0,1,0,0,1200
6878d35dd04d6bc8fd3cd367,"Burggasse 51, 1070 Wien",2585.0,115.0,4.0,0,0,1,0,1,0,1070
685eb852d73668656ae35dff,1220 Wien,5900.0,305.4,5.0,0,0,1,0,0,0,1220
68a39978410c5cdeefbdee9c,1120 Wien,1304.34,57.0,2.0,0,0,1,0,0,0,1120
68a179070feb394546308690,1220 Wien,1090.0,46.0,2.0,0,0,1,0,0,0,1220
689b7cfd512466784ccf90c2,1080 Wien,1729.0,74.25,3.0,0,1,1,0,0,0,1080
6836fa36e8391fbdb8378c81,1170 Wien,1999.69,74.84,3.0,0,1,1,1,0,0,1170
68761515d04d6bc8fd37e30e,"Dresdner Straße, 1200 Wien",2423.1,67.1,3.0,0,1,0,1,0,0,1200
687618611b7dd9e5fe6b7deb,"Dresdner Straße, 1200 Wien",2954.95,88.8,3.0,0,1,0,1,0,0,1200
689e88b497a278b8ffa60968,1220 Wien,1609.99,45.0,2.0,0,0,1,1,0,0,1220
689e88b491dd4c92055fd066,1220 Wien,1610.0,45.0,2.0,0,0,1,1,0,0,1220
6754ca37c8b9d67459003935,"Waidhausenstraße, 1140 Wien",1740.0,98.92,4.0,0,1,1,0,0,0,1140
68626aa2c0a76fddd30cb80a,"Lorenz-Mandl-Gasse, 1160 Wien",1232.78,48.3,2.0,0,0,1,1,0,0,1160
68b29f752344e7c62c9b6604,1090 Wien,3248.0,122.0,3.0,0,0,1,1,0,0,1090
68873ae31a51e53749e47c1c,1190 Wien,5940.2,119.0,4.0,0,0,1,1,1,0,1190
68679435985ef4ba95ad4590,"Hutweidengasse, 1190 Wien",3295.0,128.0,4.0,0,0,1,1,0,0,1190
635931c9254ba31cbe32778a,"Schätzgasse, 1190 Wien",3500.0,123.4,2.5,0,0,1,1,0,0,1190
689e88b491dd4c92055fd05a,1220 Wien,2440.0,70.0,3.0,0,0,1,1,0,0,1220
6836fa366b68859c70b0d604,1170 Wien,1829.81,79.55,3.0,0,1,1,1,0,0,1170
689de82397a278b8ffa33b3d,"Brucknerstraße, 1040 Wien",2498.21,124.83,4.0,0,0,1,0,0,0,1040
687615141b7dd9e5fe6b75fe,"Dresdner Straße, 1200 Wien",2949.45,88.8,3.0,0,1,0,1,0,0,1200
6879a59dd04d6bc8fd3db6f7,"Apollogasse, 1070 Wien",1625.0,52.36,2.0,0,1,1,1,0,0,1070
67687255f45460562188a4f4,1220 Wien,1599.0,67.73,2.5,0,0,1,1,0,0,1220
68abfc8a55c9a98f863c9899,"Strehlgasse 13, 1190 Wien",2184.0,67.0,2.0,0,0,1,1,1,0,1190
68aee0a1ccd09136406ac267,1060 Wien,2247.48,62.55,2.0,0,1,1,0,1,0,1060
685051b75dc63c3419e5313b,"Dresdner Straße, 1200 Wien",2417.6,67.0,3.0,0,1,0,1,0,0,1200
66ddd3a8a390e36a05d5daec,1120 Wien,1530.56,57.26,2.0,0,1,1,1,0,0,1120
68529568d1b3deb5f899f627,1030 Wien,4116.25,153.42,3.5,0,0,1,1,0,0,1030
6804ebc54c8d2f52006d0437,1010 Wien,6750.0,250.0,5.0,0,1,1,0,0,0,1010
6863b542f2f1b4fab574d2b7,"St. Veit-Gasse 25, 1130 Wien",1199.0,50.99,2.0,0,1,1,1,0,0,1130
68b6a187535b80e19a6823a5,"Vorgartenstraße 204, 1020 Wien",1250.0,43.5,2.0,0,1,1,1,0,0,1020
68750315afb2e5b4116d6bea,"Dresdner Straße, 1200 Wien",1246.1,33.4,1.0,0,1,0,1,1,0,1200
68873ae41a51e53749e47c32,1010 Wien,3593.09,166.0,5.0,0,0,1,0,0,0,1010
68873ae60f481964171219a2,1190 Wien,2698.06,110.0,3.0,0,0,1,1,0,0,1190
687615141b7dd9e5fe6b75fb,"Dresdner Straße, 1200 Wien",2428.6,67.1,3.0,0,1,0,1,0,0,1200
68873ae40f4819641712197b,1010 Wien,3778.3,166.0,4.0,0,1,1,0,0,0,1010
689de3cc97a278b8ffa2bb8b,1120 Wien,1250.0,60.0,2.0,0,0,1,1,0,0,1120
6874bf9c01255fa7e5582eca,1050 Wien,1575.0,58.01,2.0,0,1,1,1,0,0,1050
6887f5a8280aef989e6d6505,1050 Wien,1740.88,75.52,3.0,0,0,1,0,0,0,1050
6808e0940526b5ec58fea232,"Krichbaumgasse 38, 1120 Wien",1395.29,62.3,2.0,0,0,1,0,0,0,1120
682c790b3f60189e2e20680c,1170 Wien,1364.89,61.71,2.0,0,1,1,1,0,0,1170
68c08a5159eb5c7c68224e95,"Währingerstraße 46, 1090 Wien",1450.0,85.0,2.0,0,0,1,0,0,0,1090
65ef429dce4a4754dd30fced,"Linzer Straße 161, 1140 Wien",,,,0,0,1,1,0,0,1140
689f156e9480435bb20dec7e,1220 Wien,960.0,46.0,2.0,0,0,1,0,0,0,1220
686d0bbfb378eed55d45e5cd,1030 Wien,2926.32,138.49,4.0,0,0,1,0,0,0,1030
689da04660df44a26b22f527,"Gudrunstraße 137-139, 1100 Wien",2290.0,131.0,3.0,0,0,1,0,1,0,1100
685040c75e9cbac7281638a0,"St. Veit-Gasse 25, 1130 Wien",1199.0,51.5,2.0,0,1,1,1,0,0,1130
6141ff0ddc8df1002418572e,1020 Wien,2500.0,75.0,3.0,0,0,1,0,1,0,1020
67376fe78585eb8906cc0096,1010 Wien,3495.0,127.88,4.0,0,0,1,1,0,0,1010
68b1d0622344e7c62c99b144,"Leegasse 10, 1140 Wien",830.0,34.0,1.0,0,0,1,0,1,0,1140
67e180c73ddde7dc8d66bb54,"Grasbergergasse 15, 1030 Wien",1774.66,93.78,2.0,0,0,1,1,0,0,1030
68761515d04d6bc8fd37e30b,"Dresdner Straße, 1200 Wien",2435.75,69.1,3.0,0,1,0,1,0,0,1200
686d00d3b378eed55d45d3e6,1220 Wien,1299.0,61.1,2.0,0,0,1,1,0,0,1220
68792439d04d6bc8fd3d2ea8,"Apollogasse, 1070 Wien",2550.0,82.46,3.0,0,0,1,1,0,0,1070
6759854ebad2595c338fad75,"Sonnleithnergasse 2, 1100 Wien",1103.82,52.91,2.0,0,0,1,0,0,0,1100
689e88b591dd4c92055fd07c,1220 Wien,960.01,48.0,2.0,0,0,1,0,0,0,1220
68873ae11a51e53749e47bfb,1190 Wien,6904.47,170.0,5.0,0,0,1,1,0,0,1190
68b96dad694775011aed5774,"Leopoldauer Platz 9-11, 1210 Wien",1249.0,71.78,3.0,0,0,1,1,0,0,1210
6849b1bb7c7855c453424528,"Maderstraße, 1040 Wien",2995.94,144.24,4.0,0,0,1,0,0,0,1040
68ac6c2955c9a98f863d3dc9,"1180 Wien,Währing",2352.79,160.0,3.0,0,0,1,0,0,0,1180
